	I1model_1	I3model_1	offset_model1
461	0.9973105255241286	1.0015089263560435	0.23479890823364347
462	0.9972672381588638	1.0015330774698588	0.24125957489013672
463	0.9972128084877334	1.0015617294730668	0.24792766571044922
464	0.997157787189743	1.001594004143347	0.2532649040222168
465	0.9971106542498873	1.0016185943683225	0.2591686248779297
466	0.9970629296831717	1.001652735261034	0.2639031410217285
467	0.9970234878924975	1.001684351264574	0.2681264877319336
468	0.996986018191357	1.0017090512673394	0.27287960052490234
469	0.9969479568633565	1.001735507714746	0.276735782623291
470	0.99691423413233	1.0017559263836988	0.28070497512817383
471	0.9968821876774073	1.0017760157192814	0.284609317779541
472	0.9968497468045778	1.0017954463881238	0.2872343063354492
473	0.9968268705659868	1.001808839278512	0.28990602493286133
474	0.996803304096059	1.0018209148354198	0.29241371154785156
475	0.996782301342525	1.001833868614648	0.2950873374938965
476	0.9967603125442241	1.0018471517272463	0.2970008850097665
